qid,docno,label,iteration
q062212228,doc062200200409,0,0
q062212228,doc062200209581,0,0
q062212228,doc062200210747,0,0
q062212228,doc062200115653,0,0
q062212228,doc062200116376,1,0
q062212228,doc062200207779,1,0
q062212228,doc062200102447,2,0
q062212228,doc062200204608,0,0
q062212228,doc062200104402,0,0
q062212228,doc062200106528,0,0
q062212228,doc062200203228,0,0
q062212228,doc062200103258,1,0
q062221996,doc062200210871,0,0
q062221996,doc062200115310,0,0
q062221996,doc062200111005,0,0
q062221996,doc062200211474,0,0
q062221996,doc062200111176,0,0
q062221996,doc062200104139,0,0
q062221996,doc062200107407,0,0
q062221996,doc062200209799,0,0
q062212242,doc062200102675,0,0
q062212242,doc062200114462,1,0
q062212242,doc062200111711,1,0
q062212242,doc062200111812,0,0
q062212242,doc062200200305,0,0
q062212242,doc062200211659,1,0
q062212242,doc062200108438,1,0
q062212242,doc062200101323,1,0
q062212242,doc062200206839,0,0
q062212242,doc062200113063,0,0
q062212242,doc062200203573,0,0
q062212242,doc062200102793,2,0
q062212242,doc062200114271,0,0
q062215823,doc062200209150,0,0
q062215823,doc062200100997,0,0
q062215823,doc062200106735,0,0
q062215823,doc062200101594,0,0
q062215823,doc062200106516,0,0
q062215823,doc062200211459,0,0
q062215823,doc062200104662,0,0
q062215823,doc062200204291,0,0
q062215823,doc062200112944,0,0
q062215823,doc062200116039,2,0
q062215823,doc062200202721,1,0
q062212354,doc062200209639,1,0
q062212354,doc062200106389,0,0
q062212354,doc062200203813,0,0
q062212354,doc062200112300,0,0
q062212354,doc062200211106,1,0
q062212354,doc062200100545,0,0
q062212354,doc062200201998,1,0
q062212354,doc062200207369,1,0
q062212354,doc062200205523,0,0
q062212354,doc062200105597,1,0
q062212354,doc062200106266,0,0
q062212361,doc062200208154,1,0
q062212361,doc062200112485,0,0
q062212361,doc062200205646,0,0
q062212361,doc062200114042,0,0
q062212361,doc062200109489,0,0
q062212361,doc062200113020,0,0
q062212361,doc062200115407,0,0
q062212361,doc062200201502,0,0
q062212361,doc062200202761,1,0
q062212361,doc062200102675,1,0
q062212365,doc062200201890,1,0
q062212365,doc062200103481,1,0
q062212365,doc062200210095,0,0
q062212365,doc062200101402,0,0
q062212365,doc062200204043,1,0
q062212365,doc062200116839,1,0
q062212365,doc062200208122,0,0
q062212365,doc062200201480,0,0
q062212365,doc062200206389,0,0
q062212365,doc062200201594,0,0
q062212365,doc062200204658,0,0
q062212365,doc062200114271,0,0
q062212365,doc062200112693,0,0
q062212365,doc062200100890,2,0
q062212365,doc062200208933,0,0
q062212365,doc062200201305,0,0
q062212365,doc062200103835,1,0
q062212365,doc062200113353,0,0
q062212365,doc062200204741,0,0
q062212365,doc062200208583,0,0
q062212365,doc062200201302,0,0
q062212365,doc062200108510,0,0
q062212365,doc062200205173,0,0
q062212365,doc062200110898,0,0
q062212365,doc062200116463,0,0
q062212365,doc062200103917,0,0
q062212365,doc062200210942,0,0
q062212365,doc062200112350,0,0
q062212365,doc062200101198,0,0
q062212365,doc062200200793,0,0
q062212370,doc062200201594,0,0
q062212370,doc062200115968,1,0
q062212370,doc062200114199,2,0
q062212370,doc062200113873,1,0
q062212370,doc062200205652,0,0
q062212370,doc062200202832,1,0
q062212370,doc062200210239,0,0
q062212370,doc062200108987,1,0
q062212370,doc062200113116,1,0
q062212370,doc062200210716,1,0
q062212375,doc062200115480,1,0
q062212375,doc062200207538,0,0
q062212375,doc062200115424,0,0
q062212375,doc062200204419,0,0
q062212375,doc062200117304,0,0
q062212375,doc062200113820,0,0
q062212375,doc062200114086,2,0
q062212375,doc062200115765,1,0
q062212375,doc062200107121,1,0
q062212375,doc062200101555,0,0
q062212375,doc062200110087,0,0
q062212375,doc062200205276,0,0
q062225219,doc062200112547,1,0
q062225219,doc062200113581,0,0
q062225219,doc062200107358,2,0
q062225219,doc062200115008,1,0
q062225219,doc062200205990,1,0
q062225219,doc062200211019,0,0
q062225219,doc062200208561,0,0
q062225219,doc062200201587,0,0
q062225219,doc062200114814,0,0
q062225219,doc062200106829,0,0
q062225219,doc062200203516,0,0
q062225219,doc062200111604,0,0
q062225219,doc062200203178,0,0
q062212404,doc062200202417,0,0
q062212404,doc062200113447,0,0
q062212404,doc062200206619,0,0
q062212404,doc062200209839,1,0
q062212404,doc062200104605,0,0
q062212404,doc062200109228,0,0
q062212404,doc062200211658,2,0
q062212404,doc062200100409,0,0
q062212404,doc062200114699,0,0
q062212404,doc062200107109,0,0
q062212404,doc062200114877,0,0
q062212404,doc062200203037,0,0
q062212404,doc062200211589,1,0
q062212404,doc062200103967,0,0
q062212404,doc062200107804,0,0
q062212404,doc062200115094,0,0
q062212404,doc062200206482,1,0
q062212404,doc062200116270,0,0
q062212404,doc062200201542,1,0
q062212406,doc062200200357,0,0
q062212406,doc062200209413,0,0
q062212406,doc062200202263,1,0
q062212406,doc062200113317,1,0
q062212406,doc062200110010,1,0
q062212406,doc062200111310,2,0
q062212406,doc062200104006,0,0
q062212406,doc062200211140,2,0
q062212406,doc062200202614,0,0
q062212406,doc062200205053,1,0
q062212425,doc062200101083,0,0
q062212425,doc062200101815,0,0
q062212425,doc062200200379,1,0
q062212425,doc062200112739,0,0
q062212425,doc062200117026,0,0
q062212425,doc062200116039,0,0
q062212425,doc062200111569,0,0
q062212425,doc062200208623,0,0
q062212425,doc062200104800,0,0
q062212425,doc062200112928,0,0
q062212425,doc062200100726,0,0
q062212425,doc062200104350,0,0
q062212425,doc062200112944,1,0
q062212425,doc062200104895,0,0
q062212425,doc062200111250,0,0
q062212425,doc062200103229,0,0
q062212425,doc062200206304,1,0
q062212425,doc062200202721,0,0
q062212425,doc062200205958,0,0
q062212425,doc062200209808,0,0
q062212425,doc062200111726,0,0
q062212425,doc062200109811,2,0
q062212426,doc062200112739,0,0
q062212426,doc062200208467,1,0
q062212426,doc062200117026,0,0
q062212426,doc062200104800,0,0
q062212426,doc062200205958,1,0
q062212426,doc062200206304,0,0
q062212426,doc062200111726,0,0
q062212426,doc062200100726,0,0
q062212426,doc062200112928,0,0
q062212426,doc062200104895,0,0
q062212426,doc062200111569,0,0
q062212472,doc062200107158,1,0
q062212472,doc062200108677,0,0
q062212472,doc062200105960,0,0
q062212472,doc062200110419,0,0
q062212472,doc062200110341,2,0
q062212472,doc062200107127,0,0
q062212472,doc062200101318,1,0
q062212472,doc062200101971,1,0
q062212472,doc062200200689,0,0
q062212472,doc062200106796,0,0
q062212472,doc062200210846,0,0
q062212472,doc062200115483,0,0
q062212472,doc062200106502,0,0
q062212472,doc062200204035,0,0
q062212472,doc062200100368,0,0
q062212472,doc062200104115,0,0
q062212472,doc062200107376,0,0
q062212472,doc062200207521,1,0
q062212472,doc062200106651,0,0
q062212472,doc062200200231,0,0
q062212472,doc062200110744,0,0
q062212472,doc062200103842,0,0
q062212472,doc062200211430,0,0
q062212472,doc062200106743,2,0
q06223261,doc062200205285,0,0
q06223261,doc062200209981,0,0
q06223261,doc062200108212,0,0
q06223261,doc062200202239,0,0
q06223261,doc062200101487,0,0
q06223261,doc062200104882,0,0
q06223261,doc062200112433,0,0
q06223261,doc062200204621,1,0
q06223261,doc062200201940,1,0
q06223261,doc062200110124,0,0
q06223261,doc062200208767,0,0
q06223261,doc062200107641,0,0
q06223261,doc062200115062,0,0
q062212572,doc062200201806,0,0
q062212572,doc062200210080,1,0
q062212572,doc062200211017,2,0
q062212572,doc062200108260,0,0
q062212572,doc062200205725,0,0
q062212572,doc062200104366,0,0
q062212572,doc062200200260,0,0
q062212572,doc062200116356,1,0
q062212572,doc062200204837,0,0
q062212572,doc062200113127,0,0
q062212572,doc062200102137,1,0
q062212572,doc062200110372,0,0
q062212572,doc062200208334,0,0
q06229532,doc062200209065,1,0
q06229532,doc062200201890,1,0
q06229532,doc062200204043,1,0
q06229532,doc062200109493,0,0
q06229532,doc062200208933,0,0
q06229532,doc062200107357,1,0
q06229532,doc062200106039,0,0
q06229532,doc062200103223,0,0
q062212773,doc062200201743,1,0
q062212773,doc062200116937,1,0
q062212773,doc062200105639,2,0
q062212773,doc062200206359,0,0
q062212773,doc062200100395,0,0
q062212773,doc062200208479,0,0
q062212773,doc062200206656,0,0
q062212773,doc062200108004,0,0
q062212773,doc062200203897,1,0
q062212773,doc062200206277,0,0
q062212773,doc062200104446,0,0
q062212773,doc062200102754,0,0
q062212773,doc062200103302,0,0
q062212790,doc062200103517,0,0
q062212790,doc062200116903,1,0
q062212790,doc062200107526,0,0
q062212790,doc062200112282,0,0
q062212790,doc062200101986,2,0
q062212790,doc062200109728,1,0
q062212790,doc062200112230,0,0
q062212790,doc062200111429,0,0
q062212790,doc062200202894,0,0
q062212790,doc062200114356,0,0
q062212803,doc062200103284,1,0
q062212803,doc062200112021,0,0
q062212803,doc062200112278,2,0
q062212803,doc062200204122,1,0
q062212803,doc062200201172,0,0
q062212803,doc062200101022,0,0
q062212803,doc062200100654,0,0
q062212803,doc062200114796,0,0
q062212803,doc062200113330,1,0
q062212803,doc062200110385,0,0
q062212840,doc062200104734,0,0
q062212840,doc062200100186,2,0
q062212840,doc062200112848,0,0
q062212840,doc062200210647,0,0
q062212840,doc062200114670,1,0
q062212840,doc062200111908,0,0
q062212840,doc062200115332,0,0
q062212840,doc062200114575,1,0
q062212840,doc062200110394,0,0
q062212840,doc062200201569,0,0
q062212849,doc062200211259,0,0
q062212849,doc062200105747,0,0
q062212849,doc062200206449,0,0
q062212849,doc062200205929,1,0
q062212849,doc062200203828,2,0
q062212849,doc062200203821,1,0
q062212849,doc062200109892,1,0
q062212849,doc062200201471,0,0
q062212849,doc062200116888,1,0
q062212849,doc062200207535,0,0
q062212849,doc062200103943,0,0
q062212863,doc062200209097,1,0
q062212863,doc062200202203,0,0
q062212863,doc062200211170,0,0
q062212863,doc062200203431,0,0
q062212863,doc062200102020,0,0
q062212863,doc062200102553,0,0
q062212863,doc062200200353,0,0
q062212863,doc062200200964,0,0
q062212863,doc062200106934,0,0
q062212863,doc062200109708,0,0
q062212863,doc062200211636,2,0
q062212872,doc062200109880,1,0
q062212872,doc062200208657,0,0
q062212872,doc062200204175,1,0
q062212872,doc062200100898,0,0
q062212872,doc062200116189,1,0
q062212872,doc062200205182,0,0
q062212872,doc062200211260,0,0
q062212872,doc062200113867,1,0
q062212872,doc062200106132,0,0
q062212872,doc062200111376,0,0
q062212872,doc062200200566,0,0
q062212922,doc062200100295,0,0
q062212922,doc062200111616,1,0
q062212922,doc062200110204,0,0
q062212922,doc062200105658,1,0
q062212922,doc062200112167,0,0
q062212922,doc062200108116,0,0
q062212922,doc062200115252,0,0
q062212922,doc062215800281,1,0
q062212922,doc062200105129,0,0
q062212922,doc062200210045,0,0
q062212922,doc062200104468,0,0
q062213017,doc062200204509,0,0
q062213017,doc062200206087,1,0
q062213017,doc062200202707,0,0
q062213017,doc062200103426,0,0
q062213017,doc062200101036,0,0
q062213017,doc062200114589,1,0
q062213017,doc062200110958,0,0
q062213130,doc062200205794,0,0
q062213130,doc062200105198,0,0
q062213130,doc062200100818,0,0
q062213130,doc062200200085,0,0
q062213130,doc062200108513,0,0
q062213130,doc062200211646,1,0
q062213130,doc062200104987,0,0
q062213130,doc062200104914,1,0
q062213130,doc062200105439,0,0
q062213130,doc062200200449,0,0
q062213189,doc062200100800,0,0
q062213189,doc062200104300,2,0
q062213189,doc062200211277,0,0
q062213189,doc062200209962,0,0
q062213189,doc062200206508,0,0
q062213189,doc062200203561,0,0
q062213189,doc062200201862,0,0
q062213189,doc062200107796,1,0
q062213189,doc062200204357,0,0
q062213189,doc062200105804,0,0
q062213189,doc062200203177,0,0
q062213189,doc062200103878,0,0
q062213189,doc062200211075,0,0
q062213211,doc062200112350,0,0
q062213211,doc062200201305,0,0
q062213211,doc062200202832,0,0
q062213211,doc062200101493,0,0
q062213211,doc062200106778,0,0
q062213211,doc062200109864,2,0
q062213211,doc062200200700,0,0
q062213211,doc062200205798,0,0
q062213211,doc062200202333,0,0
q062213211,doc062200200870,1,0
q062213211,doc062200110577,1,0
q062213211,doc062200115968,0,0
q062213211,doc062200101198,1,0
q062213211,doc062200111792,0,0
q062213211,doc062200210942,1,0
q062222660,doc062200111960,1,0
q062222660,doc062200106173,0,0
q062222660,doc062200208321,0,0
q062222660,doc062200113171,0,0
q062222660,doc062200211487,0,0
q062222660,doc062200211342,0,0
q062222660,doc062200109127,0,0
q062222660,doc062200206560,0,0
q062213307,doc062200111612,0,0
q062213307,doc062200112884,0,0
q062213307,doc062200211453,0,0
q062213307,doc062200110755,0,0
q062213307,doc062200203715,0,0
q062213307,doc062200110681,1,0
q062213307,doc062200117318,1,0
q062213307,doc062200106410,0,0
q062213307,doc062200204675,0,0
q062213307,doc062200114764,1,0
q062213307,doc062200106664,1,0
q062213307,doc062200115722,0,0
q0622818,doc062200208903,2,0
q0622818,doc062200101093,0,0
q0622818,doc062200100974,0,0
q0622818,doc062200100715,0,0
q0622818,doc062200117034,1,0
q062213401,doc062200117120,0,0
q062213401,doc062200201002,0,0
q062213401,doc062200111726,0,0
q062213401,doc062200104350,0,0
q062213401,doc062200108331,1,0
q062213401,doc062200104895,0,0
q062213401,doc062200211067,0,0
q062213401,doc062200101083,0,0
q062213402,doc062200200379,0,0
q062213402,doc062200111569,0,0
q062213402,doc062200117026,0,0
q062213402,doc062200111250,0,0
q062213402,doc062200206304,0,0
q062213479,doc062200116244,0,0
q062213479,doc062200104294,0,0
q062213479,doc062200108809,2,0
q062213479,doc062200203451,0,0
q062213479,doc062200211012,0,0
q062213479,doc062200208252,2,0
q062213479,doc062200102083,0,0
q062213479,doc062200115792,0,0
q062213479,doc062200101932,0,0
q062213479,doc062200113010,0,0
q062213524,doc062200103717,0,0
q062213524,doc062200210084,1,0
q062213524,doc062200113871,0,0
q062213524,doc062200211000,1,0
q062213524,doc062200108628,0,0
q062213524,doc062200112417,0,0
q062213524,doc062200102288,0,0
q062213524,doc062200200062,0,0
q062213524,doc062200104101,0,0
q062213524,doc062200108988,0,0
q062213524,doc062200113416,0,0
q062213524,doc062200113035,0,0
q062213524,doc062200116076,0,0
q062213524,doc062200114126,0,0
q062213524,doc062200203807,1,0
q062213524,doc062200203438,2,0
q062213524,doc062200115809,0,0
q062213524,doc062200206300,0,0
q06227300,doc062200202090,0,0
q06227300,doc062200204216,0,0
q06227300,doc062200102288,1,0
q06227300,doc062200201582,0,0
q06227300,doc062200112417,1,0
q06227300,doc062200201768,0,0
q06227300,doc062200103717,0,0
q06227300,doc062200111992,0,0
q06227300,doc062200205166,0,0
q06227300,doc062200208798,0,0
q06227300,doc062200201703,0,0
q06227300,doc062200113181,0,0
q06227300,doc062200100741,0,0
q062213620,doc062200201063,2,0
q062213620,doc062200211333,2,0
q062213620,doc062200211135,0,0
q062213620,doc062200208087,0,0
q062213620,doc062200106986,0,0
q062213620,doc062200201420,0,0
q062213620,doc062200117235,0,0
q062213620,doc062200210261,1,0
q062213620,doc062200114190,0,0
q062213620,doc062200209748,0,0
q062213627,doc062200107134,1,0
q062213627,doc062200103105,0,0
q062213627,doc062200115577,0,0
q062213627,doc062200203628,1,0
q062213627,doc062200101825,0,0
q062213627,doc062200206352,0,0
q062213627,doc062200116425,0,0
q062213627,doc062200112940,2,0
q062213627,doc062200109894,0,0
q062213627,doc062200200037,1,0
q062213627,doc062200101833,0,0
q062213627,doc062200105168,0,0
q062213699,doc062200100916,0,0
q062213699,doc062200207382,0,0
q062213699,doc062200109426,0,0
q062213699,doc062200206192,0,0
q062213699,doc062200203855,0,0
q062213699,doc062200112751,1,0
q062213699,doc062200208568,1,0
q062213699,doc062200103104,0,0
q062213699,doc062200203369,0,0
q062213699,doc062200100927,1,0
q062213699,doc062200210210,0,0
q062213731,doc062200209707,0,0
q062213731,doc062200202393,0,0
q062213731,doc062200115857,0,0
q062213731,doc062200107417,1,0
q062213731,doc062200207813,2,0
q062213731,doc062200206255,1,0
q062213731,doc062200104107,0,0
q062213731,doc062200206237,0,0
q062213731,doc062200204161,0,0
q062213731,doc062200111364,0,0
q062213731,doc062200200630,2,0
q062213796,doc062200110102,0,0
q062213796,doc062200113295,0,0
q062213796,doc062200106362,1,0
q062213796,doc062200201250,2,0
q062213796,doc062200106210,0,0
q062213796,doc062200100257,0,0
q062213802,doc062200207426,0,0
q062213802,doc062200200132,0,0
q062213802,doc062200101508,0,0
q062213802,doc062200102975,0,0
q062213802,doc062200114803,0,0
q062213802,doc062200209049,1,0
q062213802,doc062200112676,2,0
q062213802,doc062200107510,0,0
q062213802,doc062200202433,0,0
q06227537,doc062200210652,1,0
q06227537,doc062200202077,0,0
q06227537,doc062200116525,0,0
q062213951,doc062200202077,0,0
q062210665,doc062200106523,0,0
q062210665,doc062200106524,0,0
q0622818,doc062200113327,1,0
q0622818,doc062200100510,0,0
q0622818,doc062200106095,1,0
q0622818,doc062200111246,0,0
q0622818,doc062200201152,0,0
q0622818,doc062200115006,0,0
q0622818,doc062200109903,0,0
q062214069,doc062200200382,0,0
q062214069,doc062200115030,0,0
q062214069,doc062200206515,0,0
q062214069,doc062200111066,0,0
q062214069,doc062200206201,0,0
q062214069,doc062200100472,0,0
q062214069,doc062200201924,2,0
q062214069,doc062200106643,0,0
q062214069,doc062200205139,1,0
q062214069,doc062200106893,1,0
q062214207,doc062200211753,0,0
q062214207,doc062200100627,0,0
q062214207,doc062200100720,0,0
q062214207,doc062200207431,1,0
q062214207,doc062200106165,0,0
q062214207,doc062200102556,1,0
q062214207,doc062200116137,1,0
q062214207,doc062200114176,0,0
q062214207,doc062200204597,0,0
q062214207,doc062200110904,0,0
q062214207,doc062200116327,0,0
q062214207,doc062200102349,0,0
q062214218,doc062200114719,0,0
q062214218,doc062200108938,0,0
q062214218,doc062200112934,0,0
q062214218,doc062200208946,0,0
q062214218,doc062200200735,0,0
q062214218,doc062200102477,0,0
q062214218,doc062200110196,0,0
q062214218,doc062200109701,0,0
q062214218,doc062200105410,0,0
q062214218,doc062200200135,0,0
q062214218,doc062200100947,0,0
q062214268,doc062200101332,0,0
q062214268,doc062200103497,1,0
q062214268,doc062200112394,1,0
q062214268,doc062200207266,0,0
q062214268,doc062200100847,1,0
q062214268,doc062200207488,0,0
q062214268,doc062200208586,1,0
q062214268,doc062200108706,2,0
q062214268,doc062200112850,1,0
q062214268,doc062200108650,0,0
q062214268,doc062200204138,0,0
q062219971,doc062200107538,1,0
q062219971,doc062200114289,1,0
q062219971,doc062200106712,0,0
q062219971,doc062200210564,2,0
q062219971,doc062200206601,0,0
q062219971,doc062200109350,0,0
q062219971,doc062200100066,0,0
q062219971,doc062200204769,0,0
q062219971,doc062200116971,0,0
q062214352,doc062200102732,0,0
q062214352,doc062200107871,0,0
q062214352,doc062200207578,0,0
q062214352,doc062200114977,0,0
q062214352,doc062200111770,1,0
q062214352,doc062200101416,0,0
q062214352,doc062200210549,0,0
q062214352,doc062200200052,0,0
q062214352,doc062200100680,0,0
q062214352,doc062200203979,0,0
q062214352,doc062200200671,0,0
q062214352,doc062200207285,0,0
q062214352,doc062200105944,0,0
q062214352,doc062200205673,0,0
q062214355,doc062200114039,0,0
q062214355,doc062200210030,0,0
q062214355,doc062200116042,1,0
q062214355,doc062200110579,0,0
q062214355,doc062200201090,0,0
q062214355,doc062200110233,0,0
q062214355,doc062200115656,0,0
q062214355,doc062200204207,0,0
q062214355,doc062200203098,0,0
q062214355,doc062200108779,0,0
q062214355,doc062200115732,1,0
q062214355,doc062200208116,2,0
q062214355,doc062200100644,0,0
q062214355,doc062200100064,0,0
q062214355,doc062200105384,0,0
q062214355,doc062200210049,0,0
q062214355,doc062200204751,0,0
q062214355,doc062200210486,0,0
q062214355,doc062200113886,0,0
q062214357,doc062200103878,0,0
q062214357,doc062200209962,0,0
q062214357,doc062200201862,2,0
q062214357,doc062200211277,0,0
q062214357,doc062200203561,1,0
q062214357,doc062200204357,0,0
q062214357,doc062200206508,0,0
q062214357,doc062200105804,0,0
q062214357,doc062200203177,0,0
q062214357,doc062200107796,0,0
q062214358,doc062200107926,0,0
q062214358,doc062200202156,1,0
q062214358,doc062200101649,1,0
q062214358,doc062200104466,0,0
q062214358,doc062200200876,2,0
q062214358,doc062200205670,0,0
q062214358,doc062200209218,1,0
q062214358,doc062200109750,1,0
q062214358,doc062200101543,0,0
q062214358,doc062200202223,0,0
q062214358,doc062200100979,1,0
q062214358,doc062200107316,0,0
q062214358,doc062200108133,1,0
q062214358,doc062200117118,0,0
q062214358,doc062200207601,0,0
q062214358,doc062200108067,1,0
q062214358,doc062200101562,0,0
q062214360,doc062200208491,0,0
q062214360,doc062200200001,0,0
q062214360,doc062200206240,1,0
q062214360,doc062200100915,0,0
q062214360,doc062200107568,1,0
q062214360,doc062200210389,1,0
q062214360,doc062200100560,1,0
q062214360,doc062200113715,1,0
q062214360,doc062200102419,0,0
q062214360,doc062200100460,1,0
q062214360,doc062200205120,0,0
q062214370,doc062200203212,0,0
q062214370,doc062200200573,0,0
q062214370,doc062200108210,0,0
q062214370,doc062200100867,0,0
q062214370,doc062200207392,0,0
q062214370,doc062200102979,0,0
q062214370,doc062200104383,1,0
q062214370,doc062200205553,0,0
q062214370,doc062200102632,0,0
q062214370,doc062200205691,0,0
q062214370,doc062200206157,0,0
q062214370,doc062200109939,0,0
q062214370,doc062200205301,0,0
q062214370,doc062200100915,0,0
q062214370,doc062200209779,0,0
q062214370,doc062200109657,0,0
q062214370,doc062200108105,0,0
q062214370,doc062200104131,0,0
q062214370,doc062200210410,0,0
q062214370,doc062200116333,1,0
q062214370,doc062200108906,0,0
q062214370,doc062200103032,0,0
q062214370,doc062200200855,0,0
q062214370,doc062200204598,0,0
q062214370,doc062200104158,1,0
q062214370,doc062200107441,0,0
q062214370,doc062200112542,0,0
q062214370,doc062200103050,1,0
q062214376,doc062200112638,0,0
q062214376,doc062200103726,0,0
q062214376,doc062200202629,0,0
q062214376,doc062200200970,0,0
q062214376,doc062200209969,1,0
q062214376,doc062200202456,0,0
q062214376,doc062200209041,1,0
q062214376,doc062200207804,0,0
q062214376,doc062200100772,0,0
q062214376,doc062200113424,1,0
q062214497,doc062200207416,2,0
q062214497,doc062200115581,0,0
q062214497,doc062200101501,2,0
q062214497,doc062200116016,0,0
q062214497,doc062200104854,0,0
q062214497,doc062200111387,1,0
q062214497,doc062200205394,0,0
q062214497,doc062200207875,1,0
q062214497,doc062200203743,0,0
q062214497,doc062200202211,1,0
q062214577,doc062200208011,0,0
q062214577,doc062200201565,0,0
q062214577,doc062200201051,0,0
q062214577,doc062200100379,0,0
q062214577,doc062200109141,2,0
q062214577,doc062200209088,0,0
q062214577,doc062200207345,0,0
q062214577,doc062200104008,0,0
q062214577,doc062200112981,0,0
q062214577,doc062200107878,0,0
q062214578,doc062200100933,0,0
q062214578,doc062200113281,2,0
q062214578,doc062200109769,0,0
q062214578,doc062200210100,0,0
q062214578,doc062200102642,0,0
q062214578,doc062200202388,1,0
q062214578,doc062200111956,1,0
q062214578,doc062200107376,0,0
q062214578,doc062200102077,1,0
q062214578,doc062200113727,0,0
q062214578,doc062200105518,0,0
q062214578,doc062200104672,0,0
q062214578,doc062200204007,0,0
q062214578,doc062200103490,1,0
q062214657,doc062200209048,1,0
q062214657,doc062200204209,0,0
q062214657,doc062200107459,1,0
q062214657,doc062200115516,1,0
q062214657,doc062200204821,0,0
q062214657,doc062200111707,0,0
q062214657,doc062200114827,0,0
q062214657,doc062200201069,1,0
q062214657,doc062200210188,0,0
q062214657,doc062200206970,1,0
q062214657,doc062200103354,1,0
q062214657,doc062200203070,2,0
q062214657,doc062200114129,0,0
q062214657,doc062200111847,0,0
q062214666,doc062200101525,1,0
q062214666,doc062200100858,1,0
q062214666,doc062200105936,0,0
q062214666,doc062200208518,0,0
q062214666,doc062200114343,0,0
q062214666,doc062200114856,0,0
q062214666,doc062200102571,0,0
q062214666,doc062200202873,0,0
q062214666,doc062200201033,0,0
q062214666,doc062200204212,0,0
q062214666,doc062200101839,0,0
q062214666,doc062200103686,0,0
q062214754,doc062200204995,1,0
q062214754,doc062200208706,0,0
q062214754,doc062200116066,0,0
q062214754,doc062200109829,0,0
q062214754,doc062200104978,0,0
q062214754,doc062200101377,1,0
q062214754,doc062200109308,0,0
q062214754,doc062200208999,0,0
q062214754,doc062200107620,0,0
q062214754,doc062200111195,0,0
q062214839,doc062200200142,2,0
q062214839,doc062200201641,1,0
q062214839,doc062200104842,0,0
q062214839,doc062200103881,0,0
q062214839,doc062200108886,0,0
q062214839,doc062200205430,1,0
q062214839,doc062200200003,0,0
q062214839,doc062200113638,1,0
q062214839,doc062200204072,0,0
q062214839,doc062200116322,0,0
q062214880,doc062200208850,0,0
q062214880,doc062200113174,0,0
q062214880,doc062200116167,0,0
q062214880,doc062200107106,0,0
q062214880,doc062200101128,0,0
q062214880,doc062200117083,0,0
q062214880,doc062200114692,0,0
q062214880,doc062200109042,0,0
q062214880,doc062200202085,0,0
q062214880,doc062200208696,0,0
q062214880,doc062200116706,1,0
q062214880,doc062200111488,0,0
q062214880,doc062200206878,0,0
q062214880,doc062200104216,1,0
q062214880,doc062200206371,0,0
q062214880,doc062200202475,0,0
q062214880,doc062200110371,1,0
q062214880,doc062200115911,1,0
q062214880,doc062200202107,2,0
q062214880,doc062200114110,0,0
q062214880,doc062200100678,1,0
q062214880,doc062200114272,0,0
q062214880,doc062200106685,0,0
q062214880,doc062200113891,0,0
q062214880,doc062200205068,1,0
q062214880,doc062200113503,0,0
q062214880,doc062200111033,0,0
q062214880,doc062200203891,0,0
q062214880,doc062200103982,1,0
q062214880,doc062200106494,0,0
q062214880,doc062200108337,0,0
q062214880,doc062200207470,0,0
q062214880,doc062200107654,1,0
q062214880,doc062200110799,0,0
q062214880,doc062200116521,0,0
q062214880,doc062200115468,1,0
q062214880,doc062200100072,0,0
q062214880,doc062200205649,1,0
q062214880,doc062200111402,0,0
q062214880,doc062200209394,0,0
q062214880,doc062200116297,0,0
q062214880,doc062200207454,2,0
q062214880,doc062200102201,1,0
q062214880,doc062200113877,0,0
q062214880,doc062200102631,1,0
q062214880,doc062200113518,0,0
q062214880,doc062200109756,0,0
q062214880,doc062200206843,1,0
q062214880,doc062200105910,0,0
q062214880,doc062200104189,2,0
q062214880,doc062200208325,0,0
q062214880,doc062200115919,0,0
q062214880,doc062200100085,0,0
q062214880,doc062200204306,0,0
q062214880,doc062200112785,0,0
q062214880,doc062200106935,1,0
q062214880,doc062200108184,0,0
q062214899,doc062200202539,0,0
q062214899,doc062200211342,0,0
q062214899,doc062200110573,0,0
q062214899,doc062200102551,0,0
q062214899,doc062200202734,1,0
q062214899,doc062200110763,0,0
q062214899,doc062200114714,0,0
q062214899,doc062200113599,1,0
q062214899,doc062200114981,0,0
q062214899,doc062200204943,2,0
q062214908,doc062200204696,0,0
q062214908,doc062200206387,1,0
q062214908,doc062200205969,0,0
q062214908,doc062200206189,1,0
q062214908,doc062200116388,1,0
q062214908,doc062200117278,2,0
q062214908,doc062200201771,0,0
q062214908,doc062200202884,0,0
q062214908,doc062200101428,0,0
q062214908,doc062200209070,0,0
q062214914,doc062200103312,0,0
q062214914,doc062200101992,0,0
q062214914,doc062200107181,0,0
q062214914,doc062200107203,0,0
q062214914,doc062200209018,0,0
q062214914,doc062200204533,0,0
q062214914,doc062200110117,0,0
q062214914,doc062200110817,0,0
q062214914,doc062200109833,0,0
q062214914,doc062200113912,0,0
q062214914,doc062200104991,1,0
q062214914,doc062200115426,0,0
q062214914,doc062200113321,0,0
q062214914,doc062200203266,0,0
q062214914,doc062200208503,0,0
q062214914,doc062200100024,0,0
q062214914,doc062200200508,0,0
q062214914,doc062200200843,0,0
q062214914,doc062200110774,0,0
q062214914,doc062200114721,0,0
q062214914,doc062200113485,0,0
q062214914,doc062200204529,0,0
